"","X","id","time","MAX_DEP"
"482",24377,38,2015-09-11 07:31:00,1.79175946922805
"483",24378,38,2015-09-11 08:19:00,2.07944154167984
"484",24379,38,2015-09-11 08:26:00,2.07944154167984
"485",24380,38,2015-09-11 08:33:00,2.07944154167984
"486",24381,38,2015-09-11 08:57:00,1.79175946922805
"487",24382,38,2015-09-11 09:03:00,1.79175946922805
"488",24383,38,2015-09-11 09:08:00,1.79175946922805
"489",24384,38,2015-09-11 09:14:00,1.79175946922805
"490",24385,38,2015-09-11 09:20:00,1.79175946922805
"491",24386,38,2015-09-11 09:26:00,1.79175946922805
"492",24387,38,2015-09-11 09:30:00,1.79175946922805
"493",24388,38,2015-09-11 09:34:00,1.79175946922805
"494",24389,38,2015-09-11 09:37:00,1.79175946922805
"495",24390,38,2015-09-11 09:52:00,2.07944154167984
"496",24391,38,2015-09-11 09:56:00,2.30258509299405
"497",24392,38,2015-09-11 10:00:00,2.30258509299405
"498",24393,38,2015-09-11 10:03:00,2.30258509299405
"499",24394,38,2015-09-11 10:07:00,2.63905732961526
"500",24395,38,2015-09-11 10:11:00,2.77258872223978
"501",24396,38,2015-09-11 10:51:00,1.38629436111989
"502",24397,38,2015-09-11 10:56:00,1.79175946922805
"503",24398,38,2015-09-11 11:01:00,1.38629436111989
"504",24400,38,2015-09-11 11:10:00,1.38629436111989
"505",24401,38,2015-09-11 11:15:00,2.07944154167984
"506",24402,38,2015-09-11 11:20:00,3.71357206670431
"507",24403,38,2015-09-11 11:27:00,3.61091791264422
"508",24404,38,2015-09-11 11:34:00,3.61091791264422
"509",24405,38,2015-09-11 11:41:00,3.61091791264422
"510",24406,38,2015-09-11 11:48:00,3.61091791264422
"511",24407,38,2015-09-11 11:56:00,3.61091791264422
"512",24408,38,2015-09-11 12:03:00,3.61091791264422
"513",24409,38,2015-09-11 12:11:00,3.61091791264422
"514",24410,38,2015-09-11 12:19:00,3.71357206670431
"515",24411,38,2015-09-11 13:12:00,3.71357206670431
"516",24412,38,2015-09-11 13:20:00,3.61091791264422
"517",24413,38,2015-09-11 13:27:00,3.61091791264422
"518",24414,38,2015-09-11 13:34:00,3.71357206670431
"519",24415,38,2015-09-11 13:41:00,3.61091791264422
"520",24416,38,2015-09-11 13:47:00,3.71357206670431
"521",24417,38,2015-09-11 13:52:00,1.38629436111989
"522",24419,38,2015-09-11 13:54:00,1.38629436111989
"523",24420,38,2015-09-11 13:56:00,1.38629436111989
"524",24421,38,2015-09-11 13:57:00,3.71357206670431
"525",24422,38,2015-09-11 14:01:00,1.79175946922805
"526",24423,38,2015-09-11 14:04:00,2.07944154167984
"527",24424,38,2015-09-11 14:08:00,1.38629436111989
"528",24425,38,2015-09-11 14:12:00,1.38629436111989
"529",24426,38,2015-09-11 14:16:00,1.38629436111989
"530",24427,38,2015-09-11 14:21:00,1.38629436111989
"531",24428,38,2015-09-11 14:25:00,1.79175946922805
"532",24429,38,2015-09-11 14:30:00,1.79175946922805
"533",24430,38,2015-09-11 14:35:00,2.07944154167984
"534",24431,38,2015-09-11 14:40:00,2.07944154167984
"535",24432,38,2015-09-11 15:51:00,3.61091791264422
"536",24433,38,2015-09-11 15:59:00,3.61091791264422
"537",24434,38,2015-09-11 16:06:00,3.61091791264422
"538",24435,38,2015-09-11 16:14:00,3.61091791264422
"539",24436,38,2015-09-11 16:21:00,3.61091791264422
"540",24437,38,2015-09-11 16:27:00,1.79175946922805
"541",24438,38,2015-09-11 16:29:00,2.07944154167984
"542",24439,38,2015-09-11 16:32:00,3.61091791264422
"543",24440,38,2015-09-11 16:38:00,3.61091791264422
"544",24441,38,2015-09-11 16:44:00,3.61091791264422
"545",24442,38,2015-09-11 16:51:00,3.61091791264422
"546",24443,38,2015-09-11 16:59:00,3.61091791264422
"547",24444,38,2015-09-11 17:29:00,3.49650756146648
"548",24445,38,2015-09-11 17:36:00,3.61091791264422
"549",24446,38,2015-09-11 17:44:00,3.49650756146648
"550",24447,38,2015-09-11 17:51:00,3.49650756146648
"551",24448,38,2015-09-11 17:58:00,3.49650756146648
"552",24449,38,2015-09-11 18:05:00,3.49650756146648
"553",24450,38,2015-09-11 19:13:00,3.49650756146648
"554",24451,38,2015-09-11 19:20:00,3.49650756146648
"555",24452,38,2015-09-11 19:27:00,3.49650756146648
"556",24453,38,2015-09-11 19:55:00,3.49650756146648
"557",24454,38,2015-09-11 20:01:00,3.49650756146648
"558",24455,38,2015-09-11 20:08:00,3.49650756146648
"559",24456,38,2015-09-11 20:15:00,3.40119738166216
"560",24457,38,2015-09-11 20:21:00,3.40119738166216
"561",24458,38,2015-09-11 20:28:00,3.40119738166216
"562",24459,38,2015-09-11 20:35:00,3.40119738166216
"563",24460,38,2015-09-11 20:41:00,3.40119738166216
"564",24461,38,2015-09-11 20:48:00,3.40119738166216
"565",24462,38,2015-09-11 21:15:00,3.40119738166216
"566",24463,38,2015-09-11 21:21:00,3.40119738166216
"567",24464,38,2015-09-11 21:28:00,3.3322045101752
"568",24465,38,2015-09-11 21:35:00,3.3322045101752
"569",24466,38,2015-09-11 21:41:00,3.3322045101752
"570",24467,38,2015-09-11 21:48:00,3.3322045101752
"571",24468,38,2015-09-11 22:13:00,3.3322045101752
"572",24469,38,2015-09-11 22:19:00,3.25809653802148
"573",24470,38,2015-09-11 22:25:00,3.25809653802148
"574",24471,38,2015-09-11 22:32:00,3.25809653802148
"575",24472,38,2015-09-11 22:37:00,3.25809653802148
"576",24473,38,2015-09-11 22:44:00,3.17805383034795
"577",24474,38,2015-09-11 22:50:00,3.17805383034795
"578",24475,38,2015-09-11 22:56:00,3.25809653802148
"579",24476,38,2015-09-11 23:02:00,3.25809653802148
"580",24477,38,2015-09-11 23:08:00,3.17805383034795
"581",24478,38,2015-09-11 23:14:00,3.17805383034795
"582",24479,38,2015-09-11 23:21:00,3.17805383034795
"583",24480,38,2015-09-11 23:26:00,3.17805383034795
"584",24481,38,2015-09-11 23:32:00,3.17805383034795
"585",24482,38,2015-09-11 23:38:00,3.17805383034795
"586",24483,38,2015-09-11 23:44:00,3.17805383034795
"587",24484,38,2015-09-11 23:49:00,3.17805383034795
"588",24485,38,2015-09-11 23:55:00,3.17805383034795
"589",24486,38,2015-09-12 00:01:00,3.17805383034795
"590",24487,38,2015-09-12 00:07:00,3.17805383034795
"591",24488,38,2015-09-12 00:13:00,3.17805383034795
"592",24489,38,2015-09-12 01:21:00,1.38629436111989
"593",24490,38,2015-09-12 01:25:00,1.38629436111989
"594",24492,38,2015-09-12 01:33:00,1.79175946922805
"595",24493,38,2015-09-12 01:36:00,2.30258509299405
"596",24494,38,2015-09-12 01:40:00,1.38629436111989
"597",24495,38,2015-09-12 01:43:00,2.99573227355399
"598",24496,38,2015-09-12 01:47:00,2.99573227355399
"599",24497,38,2015-09-12 02:34:00,2.63905732961526
"600",24498,38,2015-09-12 02:38:00,2.30258509299405
"601",24499,38,2015-09-12 02:44:00,2.89037175789616
"602",24500,38,2015-09-12 02:50:00,1.79175946922805
"603",24501,38,2015-09-12 02:55:00,1.79175946922805
"604",24502,38,2015-09-12 03:00:00,2.07944154167984
"605",24503,38,2015-09-12 03:44:00,2.89037175789616
"606",24504,38,2015-09-12 03:48:00,2.77258872223978
"607",24505,38,2015-09-12 03:54:00,2.89037175789616
"608",24506,38,2015-09-12 03:59:00,2.484906649788
"609",24507,38,2015-09-12 04:04:00,2.89037175789616
"610",24508,38,2015-09-12 04:09:00,2.89037175789616
"611",24509,38,2015-09-12 04:14:00,2.30258509299405
"612",24510,38,2015-09-12 04:18:00,2.89037175789616
"613",24511,38,2015-09-12 04:23:00,2.77258872223978
"614",24512,38,2015-09-12 04:29:00,2.89037175789616
"615",24513,38,2015-09-12 04:36:00,2.89037175789616
"616",24514,38,2015-09-12 04:44:00,2.89037175789616
"617",24515,38,2015-09-12 04:51:00,2.89037175789616
"618",24516,38,2015-09-12 04:57:00,2.89037175789616
"619",24517,38,2015-09-12 05:00:00,2.89037175789616
"620",24518,38,2015-09-12 05:05:00,2.89037175789616
"621",24519,38,2015-09-12 05:10:00,2.63905732961526
"622",24520,38,2015-09-12 05:15:00,1.79175946922805
"623",24521,38,2015-09-12 07:25:00,2.77258872223978
"624",24522,38,2015-09-12 07:33:00,2.63905732961526
"625",24523,38,2015-09-12 07:41:00,2.63905732961526
"626",24524,38,2015-09-12 08:24:00,2.63905732961526
"627",24525,38,2015-09-12 08:30:00,2.77258872223978
"628",24526,38,2015-09-12 08:37:00,2.77258872223978
"629",24527,38,2015-09-12 08:44:00,2.89037175789616
"630",24528,38,2015-09-12 08:50:00,2.89037175789616
"631",24529,38,2015-09-12 08:57:00,2.89037175789616
"632",24530,38,2015-09-12 09:04:00,2.89037175789616
"633",24531,38,2015-09-12 09:10:00,2.89037175789616
"634",24532,38,2015-09-12 09:17:00,2.89037175789616
"635",24533,38,2015-09-12 09:23:00,2.89037175789616
"636",24534,38,2015-09-12 09:29:00,2.89037175789616
"637",24535,38,2015-09-12 09:35:00,2.89037175789616
"638",24536,38,2015-09-12 09:42:00,2.07944154167984
"639",24537,38,2015-09-12 09:46:00,2.89037175789616
"640",24538,38,2015-09-12 09:50:00,2.30258509299405
"641",24539,38,2015-09-12 09:55:00,2.89037175789616
"642",24540,38,2015-09-12 10:00:00,2.07944154167984
"643",24541,38,2015-09-12 10:05:00,1.79175946922805
"644",24542,38,2015-09-12 10:40:00,2.99573227355399
"645",24544,38,2015-09-12 10:47:00,2.99573227355399
"646",24545,38,2015-09-12 10:54:00,2.99573227355399
"647",24546,38,2015-09-12 11:01:00,2.99573227355399
"648",24547,38,2015-09-12 11:08:00,2.99573227355399
"649",24548,38,2015-09-12 11:16:00,2.99573227355399
"650",24549,38,2015-09-12 11:24:00,2.99573227355399
"651",24550,38,2015-09-12 11:31:00,2.99573227355399
"652",24551,38,2015-09-12 11:37:00,2.99573227355399
"653",24552,38,2015-09-12 11:45:00,2.99573227355399
"654",24553,38,2015-09-12 11:53:00,2.99573227355399
"655",24554,38,2015-09-12 12:01:00,2.99573227355399
"656",24555,38,2015-09-12 12:09:00,2.99573227355399
"657",24556,38,2015-09-12 12:16:00,2.99573227355399
"658",24557,38,2015-09-12 13:04:00,2.89037175789616
"659",24558,38,2015-09-12 13:09:00,2.89037175789616
"660",24559,38,2015-09-12 13:16:00,2.89037175789616
"661",24560,38,2015-09-12 13:59:00,2.77258872223978
"662",24561,38,2015-09-12 14:04:00,2.77258872223978
"663",24562,38,2015-09-12 14:11:00,2.77258872223978
"664",24563,38,2015-09-12 14:18:00,2.77258872223978
"665",24564,38,2015-09-12 14:24:00,2.77258872223978
"666",24565,38,2015-09-12 14:31:00,2.77258872223978
"667",24566,38,2015-09-12 14:56:00,2.63905732961526
"668",24567,38,2015-09-12 15:02:00,2.63905732961526
"669",24568,38,2015-09-12 15:10:00,2.63905732961526
"670",24569,38,2015-09-12 15:16:00,2.63905732961526
"671",24570,38,2015-09-12 15:23:00,2.484906649788
"672",24571,38,2015-09-12 15:29:00,2.484906649788
"673",24572,38,2015-09-12 15:36:00,2.484906649788
"674",24573,38,2015-09-12 15:43:00,2.484906649788
"675",24574,38,2015-09-12 15:49:00,2.484906649788
"676",24575,38,2015-09-12 16:29:00,2.63905732961526
"677",24576,38,2015-09-12 16:34:00,2.77258872223978
"678",24577,38,2015-09-12 16:40:00,2.77258872223978
"679",24578,38,2015-09-12 16:46:00,2.89037175789616
"680",24579,38,2015-09-12 16:52:00,2.89037175789616
"681",24580,38,2015-09-12 16:59:00,2.99573227355399
"682",24581,38,2015-09-12 17:05:00,2.99573227355399
"683",24582,38,2015-09-12 17:12:00,2.99573227355399
"684",24583,38,2015-09-12 17:18:00,3.09104245335832
"685",24584,38,2015-09-12 17:23:00,3.09104245335832
"686",24585,38,2015-09-12 17:30:00,3.09104245335832
"687",24586,38,2015-09-12 17:37:00,3.09104245335832
"688",24587,38,2015-09-12 18:03:00,3.09104245335832
"689",24588,38,2015-09-12 18:09:00,3.17805383034795
"690",24589,38,2015-09-12 18:16:00,2.30258509299405
"691",24590,38,2015-09-12 18:21:00,1.38629436111989
"692",24593,38,2015-09-12 19:04:00,3.17805383034795
"693",24594,38,2015-09-12 19:11:00,3.17805383034795
"694",24595,38,2015-09-12 19:18:00,3.25809653802148
"695",24596,38,2015-09-12 20:05:00,3.25809653802148
"696",24597,38,2015-09-12 20:11:00,3.25809653802148
"697",24598,38,2015-09-12 20:18:00,3.25809653802148
"698",24599,38,2015-09-12 20:25:00,3.3322045101752
"699",24600,38,2015-09-12 20:31:00,3.3322045101752
"700",24601,38,2015-09-12 20:38:00,3.3322045101752
"701",24602,38,2015-09-12 20:45:00,3.3322045101752
"702",24603,38,2015-09-12 20:51:00,3.3322045101752
"703",24604,38,2015-09-12 20:58:00,3.40119738166216
"704",24605,38,2015-09-12 21:23:00,3.40119738166216
"705",24606,38,2015-09-12 21:29:00,3.40119738166216
"706",24607,38,2015-09-12 21:36:00,3.49650756146648
"707",24608,38,2015-09-12 22:20:00,3.49650756146648
"708",24609,38,2015-09-12 22:27:00,3.49650756146648
"709",24610,38,2015-09-12 22:34:00,3.49650756146648
"710",24611,38,2015-09-12 22:41:00,3.49650756146648
"711",24612,38,2015-09-12 22:47:00,3.49650756146648
"712",24613,38,2015-09-12 22:54:00,3.49650756146648
"713",24614,38,2015-09-12 23:01:00,3.49650756146648
"714",24615,38,2015-09-12 23:07:00,3.49650756146648
"715",24616,38,2015-09-12 23:14:00,3.49650756146648
"716",24617,38,2015-09-13 01:38:00,3.49650756146648
"717",24618,38,2015-09-13 01:42:00,3.49650756146648
"718",24619,38,2015-09-13 03:36:00,3.49650756146648
"719",24620,38,2015-09-13 03:41:00,2.484906649788
"720",24621,38,2015-09-13 03:45:00,3.49650756146648
"721",24622,38,2015-09-13 04:23:00,2.07944154167984
"722",24623,38,2015-09-13 04:28:00,3.49650756146648
"723",24624,38,2015-09-13 04:36:00,3.49650756146648
"724",24625,38,2015-09-13 05:33:00,3.61091791264422
"725",24626,38,2015-09-13 05:40:00,3.61091791264422
"726",24627,38,2015-09-13 05:48:00,3.61091791264422
"727",24628,38,2015-09-13 06:18:00,3.61091791264422
"728",24629,38,2015-09-13 06:25:00,3.61091791264422
"729",24630,38,2015-09-13 06:32:00,3.61091791264422
"730",24631,38,2015-09-13 06:39:00,3.61091791264422
"731",24632,38,2015-09-13 06:46:00,3.61091791264422
"732",24633,38,2015-09-13 06:52:00,3.61091791264422
"733",24634,38,2015-09-13 06:59:00,3.61091791264422
"734",24635,38,2015-09-13 07:05:00,3.61091791264422
"735",24636,38,2015-09-13 07:12:00,3.61091791264422
"736",24637,38,2015-09-13 07:19:00,3.61091791264422
"737",24638,38,2015-09-13 07:25:00,3.61091791264422
"738",24639,38,2015-09-13 07:32:00,3.61091791264422
"739",24640,38,2015-09-13 07:39:00,3.61091791264422
"740",24641,38,2015-09-13 07:46:00,3.61091791264422
"741",24642,38,2015-09-13 07:52:00,3.61091791264422
"742",24643,38,2015-09-13 07:58:00,2.89037175789616
"743",24644,38,2015-09-13 08:01:00,2.89037175789616
"744",24645,38,2015-09-13 08:06:00,3.61091791264422
"745",24646,38,2015-09-13 08:12:00,3.61091791264422
"746",24647,38,2015-09-13 08:19:00,3.61091791264422
"747",24648,38,2015-09-13 08:26:00,3.61091791264422
"748",24649,38,2015-09-13 11:35:00,3.49650756146648
"749",24650,38,2015-09-13 11:42:00,3.49650756146648
"750",24653,38,2015-09-13 12:45:00,2.89037175789616
"751",24654,38,2015-09-13 12:51:00,2.77258872223978
"752",24655,38,2015-09-13 12:58:00,3.49650756146648
"753",24656,38,2015-09-13 13:05:00,3.49650756146648
"754",24657,38,2015-09-13 13:12:00,3.49650756146648
"755",24658,38,2015-09-13 13:20:00,3.49650756146648
"756",24659,38,2015-09-13 13:28:00,3.49650756146648
"757",24660,38,2015-09-13 14:00:00,3.49650756146648
"758",24661,38,2015-09-13 14:08:00,3.40119738166216
"759",24662,38,2015-09-13 14:15:00,3.40119738166216
"760",24663,38,2015-09-13 14:22:00,3.40119738166216
"761",24664,38,2015-09-13 14:30:00,3.40119738166216
"762",24665,38,2015-09-13 14:37:00,3.40119738166216
"763",24666,38,2015-09-13 14:44:00,3.40119738166216
"764",24667,38,2015-09-13 14:51:00,3.40119738166216
"765",24668,38,2015-09-13 14:58:00,3.40119738166216
"766",24669,38,2015-09-13 16:01:00,3.40119738166216
"767",24670,38,2015-09-13 16:07:00,3.40119738166216
"768",24671,38,2015-09-13 16:12:00,3.40119738166216
"769",24672,38,2015-09-13 16:18:00,3.40119738166216
"770",24673,38,2015-09-13 16:24:00,3.40119738166216
"771",24674,38,2015-09-13 16:29:00,3.40119738166216
"772",24675,38,2015-09-13 18:03:00,3.3322045101752
"773",24676,38,2015-09-13 18:08:00,3.3322045101752
"774",24677,38,2015-09-13 18:14:00,3.3322045101752
"775",24678,38,2015-09-13 19:27:00,3.3322045101752
"776",24679,38,2015-09-13 19:33:00,3.3322045101752
"777",24680,38,2015-09-13 19:39:00,3.3322045101752
"778",24681,38,2015-09-13 19:45:00,3.3322045101752
"779",24682,38,2015-09-13 19:50:00,3.3322045101752
"780",24683,38,2015-09-13 19:56:00,3.3322045101752
"781",24684,38,2015-09-13 20:02:00,3.3322045101752
"782",24685,38,2015-09-13 20:07:00,3.3322045101752
"783",24686,38,2015-09-13 20:13:00,3.3322045101752
"784",24687,38,2015-09-13 20:36:00,3.3322045101752
"785",24688,38,2015-09-13 20:42:00,3.3322045101752
"786",24689,38,2015-09-13 20:48:00,3.3322045101752
"787",24690,38,2015-09-13 20:53:00,3.3322045101752
"788",24691,38,2015-09-13 20:59:00,3.3322045101752
"789",24692,38,2015-09-13 21:05:00,3.3322045101752
"790",24693,38,2015-09-13 21:28:00,3.25809653802148
"791",24694,38,2015-09-13 21:33:00,3.25809653802148
"792",24695,38,2015-09-13 21:39:00,3.25809653802148
"793",24696,38,2015-09-13 21:45:00,3.25809653802148
"794",24697,38,2015-09-13 21:50:00,3.25809653802148
"795",24698,38,2015-09-13 21:56:00,3.25809653802148
"796",24699,38,2015-09-13 22:01:00,3.25809653802148
"797",24700,38,2015-09-13 22:07:00,3.25809653802148
"798",24701,38,2015-09-13 22:13:00,3.25809653802148
"799",24702,38,2015-09-13 22:18:00,3.25809653802148
"800",24703,38,2015-09-13 22:23:00,3.25809653802148
"801",24704,38,2015-09-13 22:29:00,3.25809653802148
"802",24705,38,2015-09-13 22:34:00,3.25809653802148
"803",24706,38,2015-09-13 22:40:00,3.17805383034795
"804",24707,38,2015-09-13 22:45:00,3.17805383034795
"805",24708,38,2015-09-13 22:51:00,3.17805383034795
"806",24709,38,2015-09-13 22:56:00,3.17805383034795
"807",24710,38,2015-09-13 23:02:00,3.17805383034795
"808",24711,38,2015-09-13 23:07:00,3.17805383034795
"809",24712,38,2015-09-13 23:13:00,3.17805383034795
"810",24713,38,2015-09-13 23:19:00,3.17805383034795
"811",24714,38,2015-09-13 23:40:00,3.17805383034795
"812",24715,38,2015-09-13 23:46:00,3.17805383034795
"813",24716,38,2015-09-13 23:52:00,3.17805383034795
"814",24717,38,2015-09-14 01:42:00,3.09104245335832
"815",24718,38,2015-09-14 01:48:00,3.09104245335832
"816",24719,38,2015-09-14 01:54:00,3.17805383034795
"817",24720,38,2015-09-14 02:34:00,3.17805383034795
"818",24721,38,2015-09-14 02:39:00,3.17805383034795
"819",24722,38,2015-09-14 02:45:00,3.17805383034795
"820",24723,38,2015-09-14 02:50:00,3.17805383034795
"821",24724,38,2015-09-14 02:56:00,3.17805383034795
"822",24725,38,2015-09-14 03:02:00,3.09104245335832
"823",24726,38,2015-09-14 03:08:00,3.09104245335832
"824",24727,38,2015-09-14 03:13:00,3.09104245335832
"825",24728,38,2015-09-14 03:19:00,2.99573227355399
"826",24729,38,2015-09-14 03:24:00,2.99573227355399
"827",24730,38,2015-09-14 03:30:00,2.89037175789616
"828",24731,38,2015-09-14 03:35:00,2.89037175789616
"829",24732,38,2015-09-14 03:40:00,2.89037175789616
"830",24733,38,2015-09-14 03:44:00,2.89037175789616
"831",24734,38,2015-09-14 03:50:00,2.89037175789616
"832",24735,38,2015-09-14 03:56:00,2.89037175789616
"833",24736,38,2015-09-14 04:00:00,2.89037175789616
"834",24737,38,2015-09-14 04:05:00,2.89037175789616
"835",24738,38,2015-09-14 04:24:00,3.09104245335832
"836",24739,38,2015-09-14 04:29:00,3.09104245335832
"837",24740,38,2015-09-14 04:35:00,3.09104245335832
"838",24741,38,2015-09-14 06:04:00,3.17805383034795
"839",24742,38,2015-09-14 06:11:00,3.17805383034795
"840",24743,38,2015-09-14 06:19:00,3.17805383034795
"841",24744,38,2015-09-14 06:28:00,3.17805383034795
"842",24745,38,2015-09-14 06:36:00,3.25809653802148
"843",24746,38,2015-09-14 06:42:00,3.17805383034795
"844",24747,38,2015-09-14 08:28:00,2.77258872223978
"845",24748,38,2015-09-14 08:33:00,2.99573227355399
"846",24749,38,2015-09-14 08:40:00,2.77258872223978
"847",24750,38,2015-09-14 08:45:00,2.99573227355399
"848",24751,38,2015-09-14 08:53:00,2.99573227355399
"849",24752,38,2015-09-14 09:01:00,2.63905732961526
"850",24753,38,2015-09-14 09:06:00,2.99573227355399
"851",24754,38,2015-09-14 09:11:00,3.09104245335832
"852",24755,38,2015-09-14 09:17:00,2.99573227355399
"853",24756,38,2015-09-14 09:40:00,3.17805383034795
"854",24757,38,2015-09-14 09:46:00,3.17805383034795
"855",24758,38,2015-09-14 09:54:00,2.99573227355399
"856",24759,38,2015-09-14 10:01:00,3.09104245335832
"857",24760,38,2015-09-14 10:06:00,3.09104245335832
"858",24761,38,2015-09-14 10:12:00,3.09104245335832
"859",24762,38,2015-09-14 10:17:00,3.09104245335832
"860",24763,38,2015-09-14 10:23:00,3.09104245335832
"861",24764,38,2015-09-14 10:29:00,3.17805383034795
"862",24765,38,2015-09-14 11:59:00,1.38629436111989
"863",24766,38,2015-09-14 12:04:00,3.17805383034795
"864",24767,38,2015-09-14 12:11:00,3.17805383034795
"865",24768,38,2015-09-14 12:17:00,3.17805383034795
"866",24771,38,2015-09-14 12:29:00,1.38629436111989
"867",24773,38,2015-09-14 12:33:00,3.17805383034795
"868",24774,38,2015-09-14 12:39:00,3.17805383034795
"869",24775,38,2015-09-14 12:42:00,1.38629436111989
"870",24776,38,2015-09-14 12:46:00,1.38629436111989
"871",24777,38,2015-09-14 12:51:00,2.07944154167984
"872",24778,38,2015-09-14 12:56:00,3.17805383034795
"873",24779,38,2015-09-14 13:03:00,3.17805383034795
"874",24780,38,2015-09-14 13:09:00,1.79175946922805
"875",24781,38,2015-09-14 13:14:00,1.79175946922805
"876",24782,38,2015-09-14 13:20:00,1.79175946922805
"877",24783,38,2015-09-14 13:26:00,2.07944154167984
"878",24784,38,2015-09-14 13:31:00,3.17805383034795
"879",24785,38,2015-09-14 13:38:00,3.17805383034795
"880",24786,38,2015-09-14 13:46:00,3.17805383034795
"881",24787,38,2015-09-14 13:53:00,3.17805383034795
"882",24788,38,2015-09-14 14:00:00,3.17805383034795
"883",24789,38,2015-09-14 14:08:00,3.17805383034795
"884",24790,38,2015-09-14 14:16:00,3.25809653802148
"885",24791,38,2015-09-14 14:24:00,3.25809653802148
"886",24792,38,2015-09-14 14:32:00,3.25809653802148
"887",24793,38,2015-09-14 14:40:00,3.25809653802148
"888",24794,38,2015-09-14 14:48:00,3.25809653802148
"889",24795,38,2015-09-14 14:56:00,3.25809653802148
"890",24796,38,2015-09-14 15:03:00,3.25809653802148
"891",24797,38,2015-09-14 15:11:00,3.25809653802148
"892",24798,38,2015-09-14 16:39:00,3.3322045101752
"893",24799,38,2015-09-14 16:45:00,3.3322045101752
"894",24800,38,2015-09-14 16:52:00,3.3322045101752
"895",24801,38,2015-09-14 19:34:00,3.40119738166216
"896",24802,38,2015-09-14 19:40:00,3.40119738166216
"897",24803,38,2015-09-14 19:46:00,3.40119738166216
"898",24804,38,2015-09-14 19:52:00,3.40119738166216
"899",24805,38,2015-09-14 19:58:00,3.40119738166216
"900",24806,38,2015-09-14 20:05:00,3.40119738166216
"901",24807,38,2015-09-14 20:11:00,3.40119738166216
"902",24808,38,2015-09-14 20:17:00,3.40119738166216
"903",24809,38,2015-09-14 20:24:00,3.40119738166216
"904",24810,38,2015-09-14 20:50:00,3.40119738166216
"905",24811,38,2015-09-14 20:57:00,3.40119738166216
"906",24812,38,2015-09-14 21:04:00,3.40119738166216
"907",24813,38,2015-09-14 21:30:00,3.40119738166216
"908",24814,38,2015-09-14 21:37:00,3.40119738166216
"909",24815,38,2015-09-14 21:43:00,3.40119738166216
"910",24816,38,2015-09-14 22:10:00,3.40119738166216
"911",24817,38,2015-09-14 22:16:00,3.40119738166216
"912",24818,38,2015-09-14 22:23:00,3.40119738166216
"913",24819,38,2015-09-14 22:29:00,3.40119738166216
"914",24820,38,2015-09-14 22:35:00,3.40119738166216
"915",24821,38,2015-09-14 22:42:00,3.3322045101752
"916",24822,38,2015-09-15 03:22:00,3.49650756146648
"917",24823,38,2015-09-15 03:27:00,3.49650756146648
"918",24824,38,2015-09-15 03:34:00,3.49650756146648
"919",24825,38,2015-09-15 04:17:00,3.49650756146648
"920",24826,38,2015-09-15 04:23:00,3.49650756146648
"921",24827,38,2015-09-15 04:29:00,3.49650756146648
"922",24828,38,2015-09-15 04:35:00,3.49650756146648
"923",24829,38,2015-09-15 04:42:00,3.49650756146648
"924",24830,38,2015-09-15 04:49:00,3.49650756146648
"925",24831,38,2015-09-15 05:13:00,3.49650756146648
"926",24832,38,2015-09-15 05:19:00,3.49650756146648
"927",24833,38,2015-09-15 05:26:00,3.49650756146648
"928",24834,38,2015-09-15 05:31:00,3.49650756146648
"929",24835,38,2015-09-15 05:37:00,2.63905732961526
"930",24836,38,2015-09-15 05:42:00,1.79175946922805
"931",24837,38,2015-09-15 06:10:00,1.79175946922805
"932",24838,38,2015-09-15 06:14:00,1.79175946922805
"933",24839,38,2015-09-15 06:18:00,1.38629436111989
"934",24840,38,2015-09-15 06:23:00,1.79175946922805
"935",24841,38,2015-09-15 06:27:00,1.79175946922805
"936",24842,38,2015-09-15 06:31:00,1.79175946922805
"937",24846,38,2015-09-15 08:41:00,2.30258509299405
"938",24847,38,2015-09-15 08:47:00,3.17805383034795
"939",24848,38,2015-09-15 08:52:00,3.61091791264422
"940",24849,38,2015-09-15 08:57:00,3.3322045101752
"941",24850,38,2015-09-15 09:02:00,3.25809653802148
"942",24851,38,2015-09-15 09:08:00,3.61091791264422
"943",24852,38,2015-09-15 09:25:00,2.30258509299405
"944",24855,38,2015-09-15 09:36:00,1.79175946922805
"945",24856,38,2015-09-15 09:38:00,1.38629436111989
"946",24857,38,2015-09-15 09:40:00,1.38629436111989
"947",24858,38,2015-09-15 13:21:00,3.61091791264422
"948",24859,38,2015-09-15 13:29:00,3.61091791264422
"949",24860,38,2015-09-15 13:37:00,3.61091791264422
"950",24861,38,2015-09-15 17:18:00,3.61091791264422
"951",24862,38,2015-09-15 17:24:00,3.61091791264422
"952",24863,38,2015-09-15 17:31:00,3.61091791264422
"953",24864,38,2015-09-15 17:57:00,3.61091791264422
"954",24865,38,2015-09-15 18:04:00,3.61091791264422
"955",24866,38,2015-09-15 18:10:00,3.61091791264422
"956",24867,38,2015-09-15 18:54:00,3.61091791264422
"957",24868,38,2015-09-15 19:00:00,3.61091791264422
"958",24869,38,2015-09-15 19:07:00,3.61091791264422
"959",24870,38,2015-09-15 19:14:00,3.61091791264422
"960",24871,38,2015-09-15 19:20:00,3.61091791264422
"961",24872,38,2015-09-15 19:26:00,3.61091791264422
"962",24873,38,2015-09-15 19:51:00,3.61091791264422
"963",24874,38,2015-09-15 19:57:00,3.61091791264422
